tof posE posN posU tgtE tgtN tgtU
0.358 23.6511 22.7392 120.928 10527.4 0 10527.4
0.359 23.7191 22.8022 121.265 10527.4 0 10527.4
0.36 23.7872 22.8652 121.602 10527.4 0 10527.4
0.361 23.8553 22.9281 121.94 10527.4 0 10527.4
0.362 23.9234 22.9911 122.277 10527.4 0 10527.4
0.363 23.9915 23.0541 122.615 10527.4 0 10527.4
0.364 24.0597 23.117 122.952 10527.4 0 10527.4
0.365 24.1278 23.18 123.29 10527.4 0 10527.4
0.366 24.196 23.243 123.627 10527.4 0 10527.4
0.367 24.2641 23.3059 123.965 10527.4 0 10527.4
0.368 24.3323 23.3689 124.302 10527.4 0 10527.4
0.369 24.4005 23.4318 124.64 10527.4 0 10527.4
0.37 24.4687 23.4948 124.977 10527.4 0 10527.4
0.371 24.5369 23.5577 125.315 10527.4 0 10527.4
0.372 24.6051 23.6206 125.652 10527.4 0 10527.4
0.373 24.6733 23.6836 125.99 10527.4 0 10527.4
0.374 24.7416 23.7465 126.327 10527.4 0 10527.4
0.375 24.8098 23.8094 126.665 10527.4 0 10527.4
0.376 24.8781 23.8724 127.002 10527.4 0 10527.4
0.377 24.9464 23.9353 127.34 10527.4 0 10527.4
0.378 25.0147 23.9982 127.677 10527.4 0 10527.4
0.379 25.083 24.0611 128.014 10527.4 0 10527.4
0.38 25.1513 24.124 128.352 10527.4 0 10527.4
0.381 25.2196 24.1869 128.689 10527.4 0 10527.4
0.382 25.2879 24.2499 129.027 10527.4 0 10527.4
0.383 25.3563 24.3128 129.364 10527.4 0 10527.4
0.384 25.4246 24.3757 129.702 10527.4 0 10527.4
0.385 25.493 24.4386 130.039 10527.4 0 10527.4
0.386 25.5614 24.5015 130.377 10527.4 0 10527.4
0.387 25.6298 24.5644 130.714 10527.4 0 10527.4
0.388 25.6982 24.6272 131.051 10527.4 0 10527.4
0.389 25.7666 24.6901 131.389 10527.4 0 10527.4
0.39 25.835 24.753 131.726 10527.4 0 10527.4
0.391 25.9034 24.8159 132.064 10527.4 0 10527.4
0.392 25.9719 24.8788 132.401 10527.4 0 10527.4
0.393 26.0403 24.9417 132.739 10527.4 0 10527.4
0.394 26.1088 25.0045 133.076 10527.4 0 10527.4
0.395 26.1773 25.0674 133.414 10527.4 0 10527.4
0.396 26.2457 25.1303 133.751 10527.4 0 10527.4
0.397 26.3142 25.1931 134.088 10527.4 0 10527.4
0.398 26.3828 25.256 134.426 10527.4 0 10527.4
0.399 26.4513 25.3188 134.763 10527.4 0 10527.4
0.4 26.5198 25.3817 135.101 10527.4 0 10527.4
0.401 26.5884 25.4446 135.438 10527.4 0 10527.4
0.402 26.6569 25.5074 135.775 10527.4 0 10527.4
0.403 26.7255 25.5703 136.113 10527.4 0 10527.4
0.404 26.7941 25.6331 136.45 10527.4 0 10527.4
0.405 26.8626 25.6959 136.788 10527.4 0 10527.4
0.406 26.9312 25.7588 137.125 10527.4 0 10527.4
0.407 26.9999 25.8216 137.463 10527.4 0 10527.4
0.408 27.0685 25.8844 137.8 10527.4 0 10527.4
0.409 27.1371 25.9473 138.137 10527.4 0 10527.4
0.41 27.2058 26.0101 138.475 10527.4 0 10527.4
0.411 27.2744 26.0729 138.812 10527.4 0 10527.4
0.412 27.3431 26.1357 139.15 10527.4 0 10527.4
0.413 27.4118 26.1985 139.487 10527.4 0 10527.4
0.414 27.4804 26.2614 139.824 10527.4 0 10527.4
0.415 27.5492 26.3242 140.162 10527.4 0 10527.4
0.416 27.6179 26.387 140.499 10527.4 0 10527.4
0.417 27.6866 26.4498 140.837 10527.4 0 10527.4
0.418 27.7553 26.5126 141.174 10527.4 0 10527.4
0.419 27.8241 26.5754 141.511 10527.4 0 10527.4
0.42 27.8928 26.6382 141.849 10527.4 0 10527.4
0.421 27.9616 26.701 142.186 10527.4 0 10527.4
0.422 28.0304 26.7637 142.523 10527.4 0 10527.4
0.423 28.0992 26.8265 142.861 10527.4 0 10527.4
0.424 28.168 26.8893 143.198 10527.4 0 10527.4
0.425 28.2368 26.9521 143.536 10527.4 0 10527.4
0.426 28.3056 27.0149 143.873 10527.4 0 10527.4
0.427 28.3744 27.0776 144.21 10527.4 0 10527.4
0.428 28.4433 27.1404 144.548 10527.4 0 10527.4
0.429 28.5121 27.2032 144.885 10527.4 0 10527.4
0.43 28.581 27.2659 145.222 10527.4 0 10527.4
0.431 28.6499 27.3287 145.56 10527.4 0 10527.4
0.432 28.7188 27.3915 145.897 10527.4 0 10527.4
0.433 28.7877 27.4542 146.235 10527.4 0 10527.4
0.434 28.8566 27.517 146.572 10527.4 0 10527.4
