tof posE posN posU tgtE tgtN tgtU phi p rollRateError theta alphaRadians q pitchRateError psi betaRadians r yawRateError rollFinCommand rollFinDeflection pitchFinCommand pitchFinDeflection yawFinCommand yawFinDeflection vdot guidanceSideCommand wdot guidanceNormalCommand mach accelerationLimit staticMargin alphaPrimeDegrees seekerPitch seekerYaw seekerPitchError seekerYawError
0.0700000000 0.2772770608 0.1292964169 0.3059533641 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.7853824340 -0.0000598137 -0.0015721039 0.6209461087 0.4363323130 0.0000000000 0.0000000000 -0.0065634759 0.0000000000 0.0000000000 0.0447062594 0.2650718801 -0.0007844446 0.0000000000 -0.0000000000 0.0173115740 0.0640433807 -0.0037811777 0.0465051383 50.0000227340 1.6324643024 0.0034270724 -0.0125695374 0.0581133415 -0.0250878012 0.1150940464
0.0716666667 0.2948058450 0.1374702232 0.3252962008 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.7853798138 -0.0000664808 -0.0017827264 0.5986236607 0.4363323130 0.0000000000 0.0000000000 -0.0068424125 0.0000000000 0.0000000000 0.0432984184 0.2716168648 -0.0008157515 0.0000000000 -0.0000000000 0.0187164024 0.0705906919 -0.0041010673 0.0482293554 50.0000272446 1.6336854197 0.0038090680 -0.0130026657 0.0602497556 -0.0249897395 0.1139800919
0.0733333333 0.3129617114 0.1459364427 0.3453312017 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.7853768426 -0.0000737254 -0.0020142167 0.5777987347 0.4363323130 0.0000000000 0.0000000000 -0.0071240025 0.0000000000 0.0000000000 0.0419711002 0.2781618495 -0.0008473448 0.0000000000 -0.0000000000 0.0201838670 0.0775677545 -0.0044366056 0.0499549806 50.0000324927 1.6348946976 0.0042241554 -0.0134353090 0.0623810592 -0.0248918325 0.1128697544
0.0750000000 0.3317451570 0.1546953072 0.3660589389 4000.0000000000 4000.0000000000 4000.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.7853734856 -0.0000815839 -0.0022679078 0.5583198492 0.4363323130 0.0000000000 0.0000000000 -0.0074082161 0.0000000000 0.0000000000 0.0407173234 0.2847068342 -0.0008792209 0.0000000000 -0.0000000000 0.0217147264 0.0849883320 -0.0047880774 0.0516819954 50.0000385747 1.6360914015 0.0046744119 -0.0138672796 0.0645059604 -0.0247941171 0.1117636892
0.0766666667 0.3511566781 0.1637470482 0.3874799851 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7853697057 -0.0000900942 -0.0025451759 0.5400546819 0.4363323130 0.0000000000 0.0000000000 -0.0076950225 -0.0000000000 0.0000000000 0.0395308168 0.2912518189 -0.0009113760 0.0000000000 -0.0000000000 0.0233097255 0.0928666048 -0.0051557670 0.0534104109 50.0000455972 1.6372747609 0.0051620193 -0.0142984014 0.0666232753 -0.0246966269 0.1106624935
0.0783333333 0.3711967703 0.1730918967 0.4095949133 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.7853654638 -0.0000992965 -0.0028474394 0.5228870979 0.4363323130 0.0000000000 0.0000000000 -0.0079843897 -0.0000000000 0.0000000000 0.0384059350 0.2977968036 -0.0009438066 0.0000000000 -0.0000000000 0.0249695949 0.1012163610 -0.0055399573 0.0551402271 50.0000536772 1.6384439686 0.0056892688 -0.0147285096 0.0687319210 -0.0245993921 0.1095667105
0.0800000000 0.3918659287 0.1827300835 0.4324042973 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.7853607180 -0.0001092325 -0.0031761602 0.5067147095 0.4363323130 0.0000000000 0.0000000000 -0.0082762853 -0.0000000000 0.0000000000 0.0373375830 0.3043417883 -0.0009765088 0.0000000000 -0.0000000000 0.0266950519 0.1100519041 -0.0059409303 0.0568714328 50.0000629439 1.6395981799 0.0062585619 -0.0151574490 0.0708309099 -0.0245024401 0.1084768325
0.0816666667 0.4131646473 0.1926618391 0.4559087111 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.7853554244 -0.0001199463 -0.0035328426 0.4914468665 0.4363323130 0.0000000000 0.0000000000 -0.0085706758 -0.0000000000 0.0000000000 0.0363211527 0.3108867730 -0.0010094788 0.0000000000 -0.0000000000 0.0284867998 0.1193870222 -0.0063589670 0.0586040393 50.0000735382 1.6407365115 0.0068724156 -0.0155850731 0.0729193429 -0.0244057950 0.1073933044
0.0833333333 0.4350934197 0.2028873936 0.4801087292 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.7853495364 -0.0001314837 -0.0039190348 0.4770029856 0.4363323130 0.0000000000 0.0000000000 -0.0088675277 -0.0000000000 0.0000000000 0.0353524646 0.3174317577 -0.0010427129 0.0000000000 -0.0000000000 0.0303455283 0.1292360784 -0.0067943473 0.0603380464 50.0000856150 1.6418580418 0.0075334634 -0.0160112435 0.0749964043 -0.0243094789 0.1063165270
0.0850000000 0.4576527385 0.2134069768 0.5050049265 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.7853430046 -0.0001438930 -0.0043363279 0.4633111576 0.4363323130 0.0000000000 0.0000000000 -0.0091668068 -0.0000000000 0.0000000000 0.0344277203 0.3239767424 -0.0010762073 0.0000000000 -0.0000000000 0.0322719141 0.1396130708 -0.0072473505 0.0620734468 50.0000993434 1.6429618085 0.0082444605 -0.0164358282 0.0770613558 -0.0242135111 0.1052468601
0.0866666667 0.4808430958 0.2242208180 0.5305978785 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.7853357774 -0.0001572242 -0.0047863568 0.4503069782 0.4363323130 0.0000000000 0.0000000000 -0.0094684789 -0.0000000000 0.0000000000 0.0335434578 0.3305217271 -0.0011099580 0.0000000000 -0.0000000000 0.0342666205 0.1505322403 -0.0077182546 0.0638102442 50.0001149080 1.6440468093 0.0090082855 -0.0168587015 0.0791135314 -0.0241179091 0.1041846253
0.0883333333 0.5046649828 0.2353291463 0.5568881608 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.7853278002 -0.0001715300 -0.0052670635 0.4379325620 0.4363323130 0.0000000000 0.0000004341 -0.0097725097 -0.0000000000 0.0000000000 0.0326965150 0.3344699628 -0.0011439614 -0.0003016426 -0.0001451110 0.0363302980 0.1607587133 -0.0082073371 0.0655484349 50.0001325101 1.6451120005 0.0098279447 -0.0172797428 0.0811523324 -0.0240226882 0.1031301089
0.0900000000 0.5291188931 0.2467321915 0.5838763479 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000007 -0.0000000000 -0.0000000000 0.7853190217 -0.0001867741 -0.0057698364 0.4261394250 0.4363323140 -0.0000000106 0.0000013492 -0.0100784314 -0.0000000000 0.0000000000 0.0318851303 0.3318732138 -0.0011780685 -0.0006032851 -0.0003058711 0.0384635893 0.1681024793 -0.0087148560 0.0672880262 50.0001523684 1.6461581577 0.0107013652 -0.0176988391 0.0831772223 -0.0239278614 0.1020835643
0.0916666667 0.5542053281 0.2584301869 0.6115630107 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000030 -0.0000000000 -0.0000000007 0.7853094053 -0.0002027691 -0.0062886677 0.4148906180 0.4363323172 -0.0000000327 0.0000023126 -0.0103861640 -0.0000000000 0.0000000000 0.0311089446 0.3253282291 -0.0012123577 -0.0006032851 -0.0003219346 0.0406671292 0.1734352582 -0.0092410342 0.0690290108 50.0001746362 1.6471891480 0.0116178156 -0.0181158929 0.0851877224 -0.0238334390 0.1010452147
0.0933333333 0.5799247952 0.2704233690 0.6399487173 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000068 -0.0000000000 -0.0000000030 0.7852989242 -0.0002193960 -0.0068231908 0.4041510175 0.4363323227 -0.0000000564 0.0000033255 -0.0106961064 -0.0000000001 0.0000000000 0.0303655605 0.3187832444 -0.0012469807 -0.0006032851 -0.0003384222 0.0429415368 0.1786428575 -0.0097861019 0.0707714111 50.0001993180 1.6482074376 0.0125704674 -0.0185308248 0.0871834079 -0.0237394301 0.1000152548
0.0950000000 0.6062778025 0.2827119747 0.6690340354 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000124 -0.0000000000 -0.0000000068 0.7852875522 -0.0002366670 -0.0073729987 0.3938837800 0.4363323305 -0.0000000818 0.0000043892 -0.0110082236 -0.0000000002 0.0000000000 0.0296516448 0.3122382597 -0.0012818359 -0.0006032851 -0.0003553348 0.0452874176 0.1837118058 -0.0103503140 0.0725152120 50.0002264595 1.6492128020 0.0135600236 -0.0189435663 0.0891639045 -0.0236458433 0.0989938539
0.0966666667 0.6332648593 0.2952962414 0.6988195319 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000197 -0.0000000000 -0.0000000124 0.7852752639 -0.0002545936 -0.0079376448 0.3840555400 0.4363323408 -0.0000001088 0.0000055050 -0.0113224806 -0.0000000002 0.0000000000 0.0289653122 0.3056932750 -0.0013169196 -0.0006032851 -0.0003726735 0.0477053656 0.1886287490 -0.0109339231 0.0742604285 50.0002562305 1.6502050349 0.0145871416 -0.0193540545 0.0911288838 -0.0235526860 0.0979811578
0.0983333333 0.6608864759 0.3081764072 0.7293057734 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000289 -0.0000000000 -0.0000000197 0.7852620345 -0.0002731864 -0.0085166409 0.3746360227 0.4363323538 -0.0000001377 0.0000066743 -0.0116388429 -0.0000000004 0.0000000000 0.0283048373 0.2991482903 -0.0013522281 -0.0006032851 -0.0003904386 0.0501959638 0.1933798984 -0.0115371800 0.0760070607 50.0002888072 1.6511839478 0.0156524324 -0.0197622318 0.0930780604 -0.0234599645 0.0969772900
0.1000000000 0.6891431638 0.3213527103 0.7604933254 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000400 -0.0000000000 -0.0000000289 0.7852478401 -0.0002924553 -0.0091094580 0.3655977068 0.4363323695 -0.0000001683 0.0000078982 -0.0119572764 -0.0000000005 0.0000000000 0.0276686392 0.2926033056 -0.0013877577 -0.0006032851 -0.0004086309 0.0527597850 0.1979516051 -0.0121603332 0.0777550936 50.0003243725 1.6521493723 0.0167564565 -0.0201680453 0.0950111878 -0.0233676839 0.0959823541
0.1016666667 0.7180354356 0.3348253900 0.7923827528 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000531 -0.0000000000 -0.0000000400 0.7852326577 -0.0003124090 -0.0097155266 0.3569154620 0.4363323881 -0.0000002009 0.0000091782 -0.0122777472 -0.0000000007 0.0000000000 0.0270552464 0.2860583209 -0.0014235047 -0.0006032851 -0.0004272512 0.0553973914 0.2023302716 -0.0128036292 0.0795045421 50.0003631157 1.6531011597 0.0178997225 -0.0205714469 0.0969280560 -0.0232758484 0.0949964351
0.1033333333 0.7475638054 0.3485946857 0.8249746197 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000684 -0.0000000000 -0.0000000531 0.7852164651 -0.0003330556 -0.0103342354 0.3485665756 0.4363324098 -0.0000002355 0.0000105155 -0.0126002219 -0.0000000009 0.0000000000 0.0264633868 0.2795133363 -0.0014594655 -0.0006032851 -0.0004463000 0.0581093352 0.2065020424 -0.0134673123 0.0812554061 50.0004052325 1.6540391825 0.0190826853 -0.0209723927 0.0988284884 -0.0231844615 0.0940196011
0.1050000000 0.7777287882 0.3626608376 0.8582694895 4000.0000000000 4000.0000000000 4000.0000000000 0.0000000859 -0.0000000000 -0.0000000684 0.7851992414 -0.0003544020 -0.0109649318 0.3405301021 0.4363324346 -0.0000002722 0.0000119114 -0.0129246674 -0.0000000011 0.0000000000 0.0258917834 0.2729683516 -0.0014956368 -0.0006032851 -0.0004657779 0.0608961589 0.2104531030 -0.0141516248 0.0830076709 50.0004509247 1.6549633349 0.0203057422 -0.0213708430 0.1007123391 -0.0230935257 0.0930519048
0.1066666667 0.8085309005 0.3770240865 0.8922679245 4000.0000000000 4000.0000000000 4000.0000000000 0.0000001058 -0.0000000000 -0.0000000859 0.7851809665 -0.0003764540 -0.0116069211 0.3327869524 0.4363324626 -0.0000003109 0.0000133674 -0.0132510511 -0.0000000013 0.0000000000 0.0253393276 0.2664233669 -0.0015320148 -0.0006032851 -0.0004856851 0.0637583956 0.2141693995 -0.0148568067 0.0847613588 50.0005003996 1.6558735340 0.0215692312 -0.0217667617 0.1025794904 -0.0230030430 0.0920933845
0.1083333333 0.8399706601 0.3916846738 0.9269704861 4000.0000000000 4000.0000000000 4000.0000000000 0.0000001281 -0.0000000000 -0.0000001058 0.7851616216 -0.0003992165 -0.0122594678 0.3253196495 0.4363324941 -0.0000003520 0.0000148846 -0.0135793410 -0.0000000016 0.0000000000 0.0248049849 0.2598783822 -0.0015685963 -0.0006032851 -0.0005060230 0.0666965694 0.2176373363 -0.0155830960 0.0865164623 50.0005538714 1.6567697207 0.0228734270 -0.0221601164 0.1044298503 -0.0229130147 0.0911440658
0.1100000000 0.8720485861 0.4066428416 0.9623777349 4000.0000000000 4000.0000000000 4000.0000000000 0.0000001528 -0.0000000000 -0.0000001281 0.7851411892 -0.0004226931 -0.0129217937 0.3181121741 0.4363325292 -0.0000003953 0.0000164644 -0.0139095054 -0.0000000019 0.0000000000 0.0242878024 0.2533333975 -0.0016053779 -0.0006032851 -0.0005267913 0.0697111951 0.2208426526 -0.0163307285 0.0882729739 50.0006115586 1.6576518601 0.0242185403 -0.0225508784 0.1062633507 -0.0228234415 0.0902039622
0.1116666667 0.9047651992 0.4218988326 0.9984902303 4000.0000000000 4000.0000000000 4000.0000000000 0.0000001803 -0.0000000000 -0.0000001528 0.7851196529 -0.0004468863 -0.0135930782 0.3111498311 0.4363325680 -0.0000004410 0.0000181082 -0.0142415130 -0.0000000022 0.0000000000 0.0237869032 0.2467884128 -0.0016423562 -0.0006032851 -0.0005479905 0.0728027791 0.2237712455 -0.0170999379 0.0900309011 50.0006736849 1.6585199432 0.0256047129 -0.0229390219 0.1080799453 -0.0227343236 0.0892730768
0.1133333333 0.9381210214 0.4374528902 1.0353085307 4000.0000000000 4000.0000000000 4000.0000000000 0.0000002104 -0.0000000000 -0.0000001803 0.7850969977 -0.0004717974 -0.0142724587 0.3044191286 0.4363326106 -0.0000004892 0.0000198172 -0.0145753333 -0.0000000025 0.0000000000 0.0233014793 0.2402434281 -0.0016795280 -0.0006032851 -0.0005696211 0.0759718195 0.2264091099 -0.0178909555 0.0917902589 50.0007404794 1.6593739875 0.0270320151 -0.0233245246 0.1098796073 -0.0226456609 0.0883514028
0.1150000000 0.9721165762 0.4533052584 1.0728331935 4000.0000000000 4000.0000000000 4000.0000000000 0.0000002434 -0.0000000000 -0.0000002104 0.7850732103 -0.0004974263 -0.0149590299 0.2979076707 0.4363326573 -0.0000005400 0.0000215929 -0.0149109359 -0.0000000029 0.0000000000 0.0228307865 0.2336984434 -0.0017168901 -0.0006032851 -0.0005916836 0.0792188060 0.2287420603 -0.0187040107 0.0935510248 50.0008121753 1.6602140378 0.0285004433 -0.0237073670 0.1116623282 -0.0225574527 0.0874389244
0.1166666667 1.0067523888 0.4694561822 1.1110647747 4000.0000000000 4000.0000000000 4000.0000000000 0.0000002794 -0.0000000000 -0.0000002434 0.7850482786 -0.0005237715 -0.0156518438 0.2916040635 0.4363327082 -0.0000005934 0.0000234365 -0.0152482913 -0.0000000034 0.0000000000 0.0223741391 0.2271534587 -0.0017544393 -0.0006032851 -0.0006141779 0.0825442206 0.2307558123 -0.0195393304 0.0953131989 50.0008890093 1.6610401672 0.0300099169 -0.0240875328 0.1134281159 -0.0224696981 0.0865356182
0.1183333333 1.0420289856 0.4859059069 1.1500038292 4000.0000000000 4000.0000000000 4000.0000000000 0.0000003184 -0.0000000000 -0.0000002794 0.7850221922 -0.0005508303 -0.0163499092 0.2854978292 0.4363327634 -0.0000006495 0.0000253493 -0.0155873701 -0.0000000038 0.0000000000 0.0219309058 0.2206084740 -0.0017921725 -0.0006032851 -0.0006371042 0.0859485373 0.2324360110 -0.0203971396 0.0970768034 50.0009712217 1.6618524783 0.0315602744 -0.0244650083 0.1151769935 -0.0223823956 0.0856414532
0.1200000000 1.0779468949 0.5026546790 1.1896509110 4000.0000000000 4000.0000000000 4000.0000000000 0.0000003606 -0.0000000000 -0.0000003184 0.7849949423 -0.0005785984 -0.0170521926 0.2795793305 0.4363328231 -0.0000007085 0.0000273328 -0.0159281436 -0.0000000043 0.0000000000 0.0215005051 0.2140634893 -0.0018300867 -0.0006032851 -0.0006604635 0.0894322230 0.2337686050 -0.0212776606 0.0988418236 50.0010590569 1.6626511038 0.0331512707 -0.0248397828 0.1169089973 -0.0222955437 0.0847563921
0.1216666667 1.1145066465 0.5197027454 1.2300065723 4000.0000000000 4000.0000000000 4000.0000000000 0.0000004061 -0.0000000000 -0.0000003606 0.7849665220 -0.0006070700 -0.0177576167 0.2738397016 0.4363328875 -0.0000007704 0.0000293883 -0.0162705836 -0.0000000048 0.0000000000 0.0210824020 0.2075185046 -0.0018681788 -0.0006032851 -0.0006842552 0.0929957371 0.2347389953 -0.0221811139 0.1006082594 50.0011527599 1.6634362075 0.0347825749 -0.0252118483 0.1186241765 -0.0222091405 0.0838803917
0.1233333333 1.1517087719 0.5370503538 1.2710713644 4000.0000000000 4000.0000000000 4000.0000000000 0.0000004551 -0.0000000000 -0.0000004061 0.7849369260 -0.0006362377 -0.0184650604 0.2682707606 0.4363329567 -0.0000008353 0.0000315171 -0.0166146624 -0.0000000054 0.0000000000 0.0206760964 0.2009735199 -0.0019064460 -0.0006032851 -0.0007084794 0.0966395318 0.2353326883 -0.0231077175 0.1023761332 50.0012525777 1.6642079853 0.0364537654 -0.0255811995 0.1203225909 -0.0221231839 0.0830134036
0.1250000000 1.1895538042 0.5546977530 1.3128458369 4000.0000000000 4000.0000000000 4000.0000000000 0.0000005075 -0.0000000000 -0.0000004551 0.7849061509 -0.0006660926 -0.0191733594 0.2628650638 0.4363330310 -0.0000009033 0.0000337205 -0.0169603525 -0.0000000060 0.0000000000 0.0202811591 0.1944285352 -0.0019448854 -0.0006032851 -0.0007331360 0.1003640528 0.2355351995 -0.0240576871 0.1041454077 50.0013587585 1.6649666663 0.0381643272 -0.0259478337 0.1220043108 -0.0220376717 0.0821553747
0.1266666667 1.2280422782 0.5726451922 1.3553305383 4000.0000000000 4000.0000000000 4000.0000000000 0.0000005637 -0.0000000000 -0.0000005075 0.7848741953 -0.0006966239 -0.0198813056 0.2576156902 0.4363331104 -0.0000009745 0.0000360000 -0.0173076274 -0.0000000067 0.0000000000 0.0198971548 0.1878835505 -0.0019834941 -0.0006032851 -0.0007582254 0.1041697388 0.2353320814 -0.0250312362 0.1059161127 50.0014715516 1.6657125132 0.0399136490 -0.0263117511 0.1236694154 -0.0219526013 0.0813062476
0.1283333333 1.2671747305 0.5908929216 1.3985260155 4000.0000000000 4000.0000000000 4000.0000000000 0.0000006236 -0.0000000000 -0.0000005636 0.7848410598 -0.0007278193 -0.0205876467 0.2525163073 0.4363331952 -0.0000010491 0.0000383568 -0.0176564605 -0.0000000073 0.0000000000 0.0195237097 0.1813385658 -0.0020222693 -0.0006032851 -0.0007837473 0.1080570220 0.2347086640 -0.0260285758 0.1076882407 50.0015912042 1.6664458236 0.0417010198 -0.0266729541 0.1253179920 -0.0218679700 0.0804659614
0.1300000000 1.3069516993 0.6094411923 1.4424328140 4000.0000000000 4000.0000000000 4000.0000000000 0.0000006874 -0.0000000000 -0.0000006236 0.7848067470 -0.0007596646 -0.0212910866 0.2475611032 0.4363332855 -0.0000011270 0.0000407924 -0.0180068260 -0.0000000081 0.0000000000 0.0191604762 0.1747935811 -0.0020612084 -0.0006032851 -0.0008097016 0.1120263283 0.2336503531 -0.0270499148 0.1094617918 50.0017179634 1.6671669308 0.0435256254 -0.0270314482 0.1269501356 -0.0217837751 0.0796344519
0.1316666667 1.3473737247 0.6282902560 1.4870514777 4000.0000000000 4000.0000000000 4000.0000000000 0.0000007553 -0.0000000000 -0.0000006874 0.7847712619 -0.0007921437 -0.0219902845 0.2427447487 0.4363333816 -0.0000012085 0.0000433081 -0.0183586985 -0.0000000089 0.0000000000 0.0188071373 0.1682485964 -0.0021003085 -0.0006032851 -0.0008360877 0.1160780775 0.2321423183 -0.0280954596 0.1112367511 50.0018520721 1.6678762044 0.0453865451 -0.0273872412 0.1285659472 -0.0217000138 0.0788116520
0.1333333333 1.3884413486 0.6474403654 1.5323825491 4000.0000000000 4000.0000000000 4000.0000000000 0.0000008274 -0.0000000000 -0.0000007553 0.7847346114 -0.0008252386 -0.0226838550 0.2380623653 0.4363334835 -0.0000012936 0.0000459053 -0.0187120530 -0.0000000097 0.0000000000 0.0184634043 0.1617036117 -0.0021395671 -0.0006032851 -0.0008629054 0.1202126833 0.2301698549 -0.0291654144 0.1130131558 50.0019937712 1.6685740517 0.0472827481 -0.0277403438 0.1301655340 -0.0216166829 0.0779974919
0.1350000000 1.4301551145 0.6668917740 1.5784265689 4000.0000000000 4000.0000000000 4000.0000000000 0.0000009037 -0.0000000000 -0.0000008273 0.7846968050 -0.0008589293 -0.0233703688 0.2335094933 0.4363335916 -0.0000013823 0.0000485852 -0.0190668649 -0.0000000106 0.0000000000 0.0181290151 0.1551586270 -0.0021789815 -0.0006032851 -0.0008901550 0.1244305535 0.2277183379 -0.0302599808 0.1147909835 50.0021432984 1.6692609180 0.0492130902 -0.0280907692 0.1317490082 -0.0215337793 0.0771919000
0.1366666667 1.4725155681 0.6866447362 1.6251840764 4000.0000000000 4000.0000000000 4000.0000000000 0.0000009846 -0.0000000000 -0.0000009037 0.7846578544 -0.0008931939 -0.0240483507 0.2290820649 0.4363337060 -0.0000014750 0.0000513494 -0.0194231102 -0.0000000115 0.0000000000 0.0178037329 0.1486136424 -0.0022185493 -0.0006032851 -0.0009178350 0.1287320901 0.2247726254 -0.0313793583 0.1165702194 50.0023008814 1.6699372874 0.0511763111 -0.0284385334 0.1333164868 -0.0214512998 0.0763948026
0.1383333333 1.5155232564 0.7066995071 1.6726556091 4000.0000000000 4000.0000000000 4000.0000000000 0.0000010700 -0.0000000000 -0.0000009845 0.7846177738 -0.0009280082 -0.0247162815 0.2247763790 0.4363338269 -0.0000015715 0.0000541992 -0.0197807651 -0.0000000125 0.0000000000 0.0174873444 0.1420686577 -0.0022582678 -0.0006032851 -0.0009459462 0.1331176897 0.2213181782 -0.0325237438 0.1183509007 50.0024667475 1.6706036845 0.0531710295 -0.0287836550 0.1348680904 -0.0213692413 0.0756061243
0.1400000000 1.5591787289 0.7270563429 1.7208417029 4000.0000000000 4000.0000000000 4000.0000000000 0.0000011601 -0.0000000000 -0.0000010699 0.7845765800 -0.0009633460 -0.0253725960 0.2205890776 0.4363339545 -0.0000016721 0.0000571358 -0.0201398063 -0.0000000135 0.0000000000 0.0171796586 0.1355236730 -0.0022981347 -0.0006032851 -0.0009744864 0.1375877432 0.2173396897 -0.0336933320 0.1201329976 50.0026411084 1.6712606738 0.0551957412 -0.0291261554 0.1364039435 -0.0212876002 0.0748257887
0.1416666667 1.6034825363 0.7477155004 1.7697428920 4000.0000000000 4000.0000000000 4000.0000000000 0.0000012551 -0.0000000001 -0.0000011601 0.7845342923 -0.0009991787 -0.0260156837 0.2165170795 0.4363340890 -0.0000017769 0.0000601609 -0.0205002110 -0.0000000146 0.0000000000 0.0168804916 0.1289786883 -0.0023381475 -0.0006032851 -0.0010034555 0.1421426364 0.2128223096 -0.0348883150 0.1219165400 50.0028241714 1.6719088618 0.0572488142 -0.0294660590 0.1379241735 -0.0212063733 0.0740537179
0.1433333333 1.6484352316 0.7686772376 1.8193597088 4000.0000000000 4000.0000000000 4000.0000000000 0.0000013552 -0.0000000001 -0.0000012551 0.7844909328 -0.0010354757 -0.0266438892 0.2125577455 0.4363342306 -0.0000018859 0.0000632756 -0.0208619567 -0.0000000158 0.0000000000 0.0165897319 0.1224337036 -0.0023783038 -0.0006032851 -0.0010328535 0.1467827500 0.2077511830 -0.0361088827 0.1237014979 50.0030161340 1.6725488971 0.0593284860 -0.0298033927 0.1394289102 -0.0211255570 0.0732898334
0.1450000000 1.6940373695 0.7899418131 1.8696926839 4000.0000000000 4000.0000000000 4000.0000000000 0.0000014604 -0.0000000001 -0.0000013551 0.7844465264 -0.0010722038 -0.0272555106 0.2087085817 0.4363343795 -0.0000019993 0.0000664813 -0.0212250213 -0.0000000170 0.0000000000 0.0163072132 0.1158887189 -0.0024186013 -0.0006032851 -0.0010626781 0.1515084590 0.2021109722 -0.0373552226 0.1254878640 50.0032171752 1.6731814713 0.0614328604 -0.0301381866 0.1409182860 -0.0210451480 0.0725340558
0.1466666667 1.7402895067 0.8115094865 1.9207423462 4000.0000000000 4000.0000000000 4000.0000000000 0.0000015709 -0.0000000001 -0.0000014603 0.7844011005 -0.0011093276 -0.0278488012 0.2049674111 0.4363345359 -0.0000021172 0.0000697796 -0.0215893830 -0.0000000182 0.0000000000 0.0160328330 0.1093437342 -0.0024590377 -0.0006032851 -0.0010929303 0.1563201342 0.1958869439 -0.0386275196 0.1272756755 50.0034274696 1.6738073199 0.0635599028 -0.0304704735 0.1423924350 -0.0209651426 0.0717863052
0.1483333333 1.7871922016 0.8333805182 1.9725092227 4000.0000000000 4000.0000000000 4000.0000000000 0.0000016869 -0.0000000001 -0.0000015708 0.7843546858 -0.0011468090 -0.0284219677 0.2013323101 0.4363347001 -0.0000022398 0.0000731716 -0.0219550204 -0.0000000195 0.0000000000 0.0157664945 0.1027987495 -0.0024996108 -0.0006032851 -0.0011236079 0.1612181409 0.1890637373 -0.0399259566 0.1290649176 50.0036471672 1.6744272227 0.0657074384 -0.0308002892 0.1438514928 -0.0208855374 0.0710465013
0.1500000000 1.8347460147 0.8555551696 2.0249938386 4000.0000000000 4000.0000000000 4000.0000000000 0.0000018085 -0.0000000001 -0.0000016868 0.7843073159 -0.0011846075 -0.0289731703 0.1978015963 0.4363348723 -0.0000023671 0.0000766589 -0.0223219127 -0.0000000209 0.0000000000 0.0155081180 0.0962537648 -0.0025403182 -0.0006032851 -0.0011547093 0.1662028398 0.1816261158 -0.0412507137 0.1308555901 50.0038764026 1.6750420049 0.0678731470 -0.0311276727 0.1452955964 -0.0208063287 0.0703145637
0.1516666667 1.8829515081 0.8780337030 2.0781967172 4000.0000000000 4000.0000000000 4000.0000000000 0.0000019359 -0.0000000001 -0.0000018084 0.7842590273 -0.0012226802 -0.0295005233 0.1943738156 0.4363350527 -0.0000024992 0.0000802428 -0.0226900391 -0.0000000224 0.0000000000 0.0152576386 0.0897087801 -0.0025811579 -0.0006032851 -0.0011862340 0.1712745872 0.1735589820 -0.0426019689 0.1326476783 50.0041152945 1.6756525380 0.0700545600 -0.0314526661 0.1467248835 -0.0207275129 0.0695904117
0.1533333333 1.9318092460 0.9008163813 2.1321183800 4000.0000000000 4000.0000000000 4000.0000000000 0.0000020693 -0.0000000002 -0.0000019358 0.7842098597 -0.0012609812 -0.0300020941 0.1910477302 0.4363352415 -0.0000026364 0.0000839247 -0.0230593794 -0.0000000239 0.0000000000 0.0150150063 0.0831637954 -0.0026221276 -0.0006032851 -0.0012181799 0.1764337347 0.1648470071 -0.0439798977 0.1344412118 50.0043639361 1.6762597404 0.0722490569 -0.0317753144 0.1481394931 -0.0206490865 0.0688739648
