TOF RNG ALT THETA RATE ALPHA ALPHADOT RATEDOT WDOT
26.5840 19063.7361 10550.9193 -0.4232 -0.2581 -0.0081 -0.1927 0.5404 -1.0451
26.5850 19064.1668 10550.7492 -0.4234 -0.2575 -0.0083 -0.1921 0.5546 -1.0699
26.5860 19064.5974 10550.5791 -0.4237 -0.2570 -0.0085 -0.1915 0.5688 -1.0946
26.5870 19065.0281 10550.4090 -0.4240 -0.2564 -0.0087 -0.1909 0.5830 -1.1192
26.5880 19065.4587 10550.2388 -0.4242 -0.2558 -0.0089 -0.1902 0.5971 -1.1437
26.5890 19065.8894 10550.0687 -0.4245 -0.2552 -0.0091 -0.1896 0.6112 -1.1682
26.5900 19066.3200 10549.8984 -0.4247 -0.2546 -0.0093 -0.1889 0.6252 -1.1926
26.5910 19066.7506 10549.7282 -0.4250 -0.2539 -0.0095 -0.1883 0.6392 -1.2169
26.5920 19067.1812 10549.5579 -0.4252 -0.2533 -0.0096 -0.1876 0.6532 -1.2411
26.5930 19067.6118 10549.3876 -0.4255 -0.2526 -0.0098 -0.1869 0.6671 -1.2652
26.5940 19068.0424 10549.2173 -0.4257 -0.2520 -0.0100 -0.1862 0.6809 -1.2893
26.5950 19068.4729 10549.0470 -0.4260 -0.2513 -0.0102 -0.1854 0.6947 -1.3132
26.5960 19068.9035 10548.8766 -0.4262 -0.2506 -0.0104 -0.1847 0.7085 -1.3370
26.5970 19069.3340 10548.7062 -0.4265 -0.2499 -0.0106 -0.1839 0.7222 -1.3608
26.5980 19069.7646 10548.5357 -0.4267 -0.2491 -0.0108 -0.1832 0.7358 -1.3844
26.5990 19070.1951 10548.3653 -0.4270 -0.2484 -0.0109 -0.1824 0.7494 -1.4080
26.6000 19070.6256 10548.1948 -0.4272 -0.2476 -0.0111 -0.1816 0.7629 -1.4314
26.6010 19071.0561 10548.0242 -0.4275 -0.2469 -0.0113 -0.1808 0.7764 -1.4548
26.6020 19071.4866 10547.8537 -0.4277 -0.2461 -0.0115 -0.1800 0.7898 -1.4780
26.6030 19071.9171 10547.6831 -0.4280 -0.2453 -0.0117 -0.1791 0.8032 -1.5012
26.6040 19072.3475 10547.5125 -0.4282 -0.2445 -0.0118 -0.1783 0.8165 -1.5242
26.6050 19072.7780 10547.3418 -0.4285 -0.2436 -0.0120 -0.1774 0.8298 -1.5471
26.6060 19073.2085 10547.1712 -0.4287 -0.2428 -0.0122 -0.1765 0.8429 -1.5699
26.6070 19073.6389 10547.0005 -0.4289 -0.2420 -0.0124 -0.1757 0.8561 -1.5926
26.6080 19074.0693 10546.8297 -0.4292 -0.2411 -0.0125 -0.1748 0.8691 -1.6152
26.6090 19074.4997 10546.6590 -0.4294 -0.2402 -0.0127 -0.1738 0.8821 -1.6376
26.6100 19074.9302 10546.4882 -0.4297 -0.2393 -0.0129 -0.1729 0.8951 -1.6600
26.6110 19075.3606 10546.3174 -0.4299 -0.2384 -0.0131 -0.1720 0.9079 -1.6822
26.6120 19075.7909 10546.1465 -0.4301 -0.2375 -0.0132 -0.1710 0.9207 -1.7043
26.6130 19076.2213 10545.9757 -0.4304 -0.2366 -0.0134 -0.1701 0.9335 -1.7263
26.6140 19076.6517 10545.8048 -0.4306 -0.2356 -0.0136 -0.1691 0.9461 -1.7482
26.6150 19077.0820 10545.6338 -0.4309 -0.2347 -0.0137 -0.1681 0.9587 -1.7699
26.6160 19077.5124 10545.4629 -0.4311 -0.2337 -0.0139 -0.1671 0.9712 -1.7915
26.6170 19077.9427 10545.2919 -0.4313 -0.2328 -0.0141 -0.1661 0.9837 -1.8130
26.6180 19078.3730 10545.1209 -0.4316 -0.2318 -0.0142 -0.1651 0.9961 -1.8343
26.6190 19078.8034 10544.9498 -0.4318 -0.2308 -0.0144 -0.1640 1.0084 -1.8555
26.6200 19079.2337 10544.7787 -0.4320 -0.2297 -0.0146 -0.1630 1.0206 -1.8766
26.6210 19079.6639 10544.6076 -0.4322 -0.2287 -0.0147 -0.1619 1.0328 -1.8975
26.6220 19080.0942 10544.4365 -0.4325 -0.2277 -0.0149 -0.1608 1.0449 -1.9183
26.6230 19080.5245 10544.2653 -0.4327 -0.2266 -0.0151 -0.1598 1.0569 -1.9390
26.6240 19080.9548 10544.0942 -0.4329 -0.2256 -0.0152 -0.1587 1.0688 -1.9595
26.6250 19081.3850 10543.9229 -0.4332 -0.2245 -0.0154 -0.1575 1.0807 -1.9799
26.6260 19081.8152 10543.7517 -0.4334 -0.2234 -0.0155 -0.1564 1.0925 -2.0001
26.6270 19082.2455 10543.5804 -0.4336 -0.2223 -0.0157 -0.1553 1.1042 -2.0202
26.6280 19082.6757 10543.4091 -0.4338 -0.2212 -0.0158 -0.1542 1.1158 -2.0402
26.6290 19083.1059 10543.2377 -0.4340 -0.2201 -0.0160 -0.1530 1.1273 -2.0600
26.6300 19083.5361 10543.0664 -0.4343 -0.2189 -0.0161 -0.1518 1.1388 -2.0796
26.6310 19083.9663 10542.8950 -0.4345 -0.2178 -0.0163 -0.1507 1.1501 -2.0991
26.6320 19084.3964 10542.7236 -0.4347 -0.2166 -0.0164 -0.1495 1.1614 -2.1185
26.6330 19084.8266 10542.5521 -0.4349 -0.2155 -0.0166 -0.1483 1.1726 -2.1377
26.6340 19085.2567 10542.3806 -0.4351 -0.2143 -0.0167 -0.1471 1.1837 -2.1567
26.6350 19085.6869 10542.2091 -0.4353 -0.2131 -0.0169 -0.1458 1.1947 -2.1756
26.6360 19086.1170 10542.0376 -0.4356 -0.2119 -0.0170 -0.1446 1.2057 -2.1943
26.6370 19086.5471 10541.8660 -0.4358 -0.2107 -0.0172 -0.1434 1.2165 -2.2129
26.6380 19086.9772 10541.6944 -0.4360 -0.2095 -0.0173 -0.1421 1.2273 -2.2313
26.6390 19087.4073 10541.5227 -0.4362 -0.2082 -0.0175 -0.1409 1.2380 -2.2496
26.6400 19087.8374 10541.3511 -0.4364 -0.2070 -0.0176 -0.1396 1.2485 -2.2676
26.6410 19088.2675 10541.1794 -0.4366 -0.2057 -0.0177 -0.1383 1.2590 -2.2856
26.6420 19088.6976 10541.0077 -0.4368 -0.2045 -0.0179 -0.1370 1.2694 -2.3033
26.6430 19089.1276 10540.8359 -0.4370 -0.2032 -0.0180 -0.1357 1.2797 -2.3209
26.6440 19089.5577 10540.6641 -0.4372 -0.2019 -0.0182 -0.1344 1.2899 -2.3383
26.6450 19089.9877 10540.4923 -0.4374 -0.2006 -0.0183 -0.1331 1.3001 -2.3556
26.6460 19090.4177 10540.3205 -0.4376 -0.1993 -0.0184 -0.1317 1.3101 -2.3726
26.6470 19090.8477 10540.1486 -0.4378 -0.1980 -0.0185 -0.1304 1.3200 -2.3896
26.6480 19091.2777 10539.9767 -0.4380 -0.1967 -0.0187 -0.1290 1.3298 -2.4063
26.6490 19091.7077 10539.8048 -0.4382 -0.1953 -0.0188 -0.1277 1.3396 -2.4228
26.6500 19092.1377 10539.6329 -0.4384 -0.1940 -0.0189 -0.1263 1.3492 -2.4392
26.6510 19092.5676 10539.4609 -0.4386 -0.1926 -0.0191 -0.1249 1.3587 -2.4554
26.6520 19092.9976 10539.2889 -0.4388 -0.1913 -0.0192 -0.1235 1.3682 -2.4715
26.6530 19093.4275 10539.1168 -0.4390 -0.1899 -0.0193 -0.1221 1.3775 -2.4873
26.6540 19093.8575 10538.9447 -0.4392 -0.1885 -0.0194 -0.1207 1.3867 -2.5030
26.6550 19094.2874 10538.7726 -0.4394 -0.1871 -0.0195 -0.1193 1.3958 -2.5185
26.6560 19094.7173 10538.6005 -0.4395 -0.1857 -0.0197 -0.1179 1.4049 -2.5338
26.6570 19095.1472 10538.4283 -0.4397 -0.1843 -0.0198 -0.1165 1.4138 -2.5489
26.6580 19095.5771 10538.2561 -0.4399 -0.1829 -0.0199 -0.1150 1.4226 -2.5638
26.6590 19096.0070 10538.0839 -0.4401 -0.1815 -0.0200 -0.1136 1.4313 -2.5786
26.6600 19096.4368 10537.9117 -0.4403 -0.1800 -0.0201 -0.1121 1.4400 -2.5931
26.6610 19096.8667 10537.7394 -0.4404 -0.1786 -0.0202 -0.1106 1.4485 -2.6075
26.6620 19097.2965 10537.5671 -0.4406 -0.1771 -0.0203 -0.1092 1.4569 -2.6217
26.6630 19097.7264 10537.3947 -0.4408 -0.1757 -0.0205 -0.1077 1.4652 -2.6357
26.6640 19098.1562 10537.2224 -0.4410 -0.1742 -0.0206 -0.1062 1.4733 -2.6495
26.6650 19098.5860 10537.0500 -0.4412 -0.1727 -0.0207 -0.1047 1.4814 -2.6631
26.6660 19099.0158 10536.8775 -0.4413 -0.1713 -0.0208 -0.1032 1.4894 -2.6765
26.6670 19099.4456 10536.7051 -0.4415 -0.1698 -0.0209 -0.1017 1.4973 -2.6897
26.6680 19099.8754 10536.5326 -0.4417 -0.1683 -0.0210 -0.1001 1.5050 -2.7028
26.6690 19100.3052 10536.3601 -0.4418 -0.1668 -0.0211 -0.0986 1.5127 -2.7156
26.6700 19100.7349 10536.1875 -0.4420 -0.1652 -0.0212 -0.0971 1.5202 -2.7282
26.6710 19101.1647 10536.0149 -0.4422 -0.1637 -0.0213 -0.0955 1.5276 -2.7407
26.6720 19101.5944 10535.8423 -0.4423 -0.1622 -0.0214 -0.0940 1.5349 -2.7529
26.6730 19102.0241 10535.6697 -0.4425 -0.1606 -0.0215 -0.0924 1.5421 -2.7649
26.6740 19102.4538 10535.4970 -0.4426 -0.1591 -0.0215 -0.0909 1.5492 -2.7768
26.6750 19102.8835 10535.3243 -0.4428 -0.1575 -0.0216 -0.0893 1.5562 -2.7884
26.6760 19103.3132 10535.1516 -0.4430 -0.1560 -0.0217 -0.0877 1.5630 -2.7998
26.6770 19103.7429 10534.9789 -0.4431 -0.1544 -0.0218 -0.0861 1.5697 -2.8110
26.6780 19104.1726 10534.8061 -0.4433 -0.1528 -0.0219 -0.0845 1.5764 -2.8221
26.6790 19104.6022 10534.6333 -0.4434 -0.1513 -0.0220 -0.0829 1.5829 -2.8329
26.6800 19105.0319 10534.4604 -0.4436 -0.1497 -0.0221 -0.0813 1.5893 -2.8435
26.6810 19105.4615 10534.2875 -0.4437 -0.1481 -0.0221 -0.0797 1.5956 -2.8539
26.6820 19105.8911 10534.1146 -0.4439 -0.1465 -0.0222 -0.0781 1.6017 -2.8641
26.6830 19106.3208 10533.9417 -0.4440 -0.1449 -0.0223 -0.0765 1.6078 -2.8741
26.6840 19106.7504 10533.7687 -0.4442 -0.1433 -0.0224 -0.0749 1.6137 -2.8839
26.6850 19107.1799 10533.5957 -0.4443 -0.1417 -0.0225 -0.0732 1.6195 -2.8934
26.6860 19107.6095 10533.4227 -0.4444 -0.1400 -0.0225 -0.0716 1.6252 -2.9028
26.6870 19108.0391 10533.2497 -0.4446 -0.1384 -0.0226 -0.0700 1.6307 -2.9119
26.6880 19108.4687 10533.0766 -0.4447 -0.1368 -0.0227 -0.0683 1.6362 -2.9209
26.6890 19108.8982 10532.9035 -0.4449 -0.1351 -0.0227 -0.0667 1.6415 -2.9296
26.6900 19109.3277 10532.7303 -0.4450 -0.1335 -0.0228 -0.0650 1.6467 -2.9381
26.6910 19109.7573 10532.5571 -0.4451 -0.1318 -0.0229 -0.0633 1.6518 -2.9464
26.6920 19110.1868 10532.3839 -0.4453 -0.1302 -0.0229 -0.0617 1.6568 -2.9545
26.6930 19110.6163 10532.2107 -0.4454 -0.1285 -0.0230 -0.0600 1.6616 -2.9624
26.6940 19111.0458 10532.0374 -0.4455 -0.1269 -0.0230 -0.0583 1.6663 -2.9700
26.6950 19111.4753 10531.8642 -0.4456 -0.1252 -0.0231 -0.0566 1.6709 -2.9775
26.6960 19111.9047 10531.6908 -0.4458 -0.1235 -0.0232 -0.0550 1.6754 -2.9847
26.6970 19112.3342 10531.5175 -0.4459 -0.1218 -0.0232 -0.0533 1.6798 -2.9917
26.6980 19112.7636 10531.3441 -0.4460 -0.1202 -0.0233 -0.0516 1.6840 -2.9985
26.6990 19113.1931 10531.1707 -0.4461 -0.1185 -0.0233 -0.0499 1.6881 -3.0050
26.7000 19113.6225 10530.9972 -0.4462 -0.1168 -0.0234 -0.0482 1.6921 -3.0114
26.7010 19114.0519 10530.8238 -0.4464 -0.1151 -0.0234 -0.0465 1.6960 -3.0175
26.7020 19114.4813 10530.6503 -0.4465 -0.1134 -0.0235 -0.0448 1.6997 -3.0234
26.7030 19114.9107 10530.4767 -0.4466 -0.1117 -0.0235 -0.0431 1.7033 -3.0291
26.7040 19115.3401 10530.3032 -0.4467 -0.1100 -0.0235 -0.0414 1.7068 -3.0346
26.7050 19115.7694 10530.1296 -0.4468 -0.1083 -0.0236 -0.0396 1.7102 -3.0398
26.7060 19116.1988 10529.9560 -0.4469 -0.1066 -0.0236 -0.0379 1.7134 -3.0448
26.7070 19116.6281 10529.7823 -0.4470 -0.1048 -0.0237 -0.0362 1.7165 -3.0497
26.7080 19117.0575 10529.6086 -0.4471 -0.1031 -0.0237 -0.0345 1.7195 -3.0542
26.7090 19117.4868 10529.4349 -0.4472 -0.1014 -0.0237 -0.0327 1.7223 -3.0586
26.7100 19117.9161 10529.2612 -0.4473 -0.0997 -0.0238 -0.0310 1.7251 -3.0627
26.7110 19118.3454 10529.0874 -0.4474 -0.0980 -0.0238 -0.0293 1.7277 -3.0667
26.7120 19118.7747 10528.9136 -0.4475 -0.0962 -0.0238 -0.0276 1.7302 -3.0703
26.7130 19119.2040 10528.7398 -0.4476 -0.0945 -0.0238 -0.0258 1.7325 -3.0738
26.7140 19119.6333 10528.5659 -0.4477 -0.0928 -0.0239 -0.0241 1.7347 -3.0771
26.7150 19120.0625 10528.3920 -0.4478 -0.0910 -0.0239 -0.0223 1.7368 -3.0801
26.7160 19120.4918 10528.2181 -0.4479 -0.0893 -0.0239 -0.0206 1.7388 -3.0829
26.7170 19120.9210 10528.0441 -0.4480 -0.0876 -0.0239 -0.0189 1.7406 -3.0855
26.7180 19121.3502 10527.8702 -0.4481 -0.0858 -0.0240 -0.0171 1.7424 -3.0878
26.7190 19121.7794 10527.6962 -0.4481 -0.0841 -0.0240 -0.0154 1.7439 -3.0899
26.7200 19122.2086 10527.5221 -0.4482 -0.0823 -0.0240 -0.0136 1.7454 -3.0918
26.7210 19122.6378 10527.3480 -0.4483 -0.0806 -0.0240 -0.0119 1.7467 -3.0935
26.7220 19123.0670 10527.1739 -0.4484 -0.0788 -0.0240 -0.0101 1.7479 -3.0949
26.7230 19123.4962 10526.9998 -0.4485 -0.0771 -0.0240 -0.0084 1.7490 -3.0962
26.7240 19123.9253 10526.8257 -0.4485 -0.0753 -0.0240 -0.0066 1.7500 -3.0972
26.7250 19124.3545 10526.6515 -0.4486 -0.0736 -0.0240 -0.0049 1.7508 -3.0979
26.7260 19124.7836 10526.4772 -0.4487 -0.0718 -0.0240 -0.0031 1.7515 -3.0985
26.7270 19125.2127 10526.3030 -0.4488 -0.0701 -0.0240 -0.0014 1.7520 -3.0988
26.7280 19125.6419 10526.1287 -0.4488 -0.0683 -0.0240 0.0004 1.7525 -3.0989
26.7290 19126.0710 10525.9544 -0.4489 -0.0666 -0.0240 0.0021 1.7528 -3.0988
26.7300 19126.5000 10525.7801 -0.4490 -0.0648 -0.0240 0.0039 1.7529 -3.0984
26.7310 19126.9291 10525.6057 -0.4490 -0.0631 -0.0240 0.0056 1.7530 -3.0978
26.7320 19127.3582 10525.4313 -0.4491 -0.0613 -0.0240 0.0074 1.7529 -3.0970
26.7330 19127.7872 10525.2569 -0.4492 -0.0596 -0.0240 0.0091 1.7527 -3.0960
26.7340 19128.2163 10525.0824 -0.4492 -0.0578 -0.0240 0.0109 1.7523 -3.0947
26.7350 19128.6453 10524.9079 -0.4493 -0.0561 -0.0240 0.0126 1.7519 -3.0932
26.7360 19129.0743 10524.7334 -0.4493 -0.0543 -0.0240 0.0144 1.7513 -3.0915
26.7370 19129.5034 10524.5588 -0.4494 -0.0526 -0.0240 0.0161 1.7506 -3.0896
26.7380 19129.9324 10524.3843 -0.4494 -0.0508 -0.0239 0.0178 1.7497 -3.0874
26.7390 19130.3613 10524.2097 -0.4495 -0.0491 -0.0239 0.0196 1.7487 -3.0851
26.7400 19130.7903 10524.0350 -0.4495 -0.0473 -0.0239 0.0213 1.7476 -3.0824
26.7410 19131.2193 10523.8603 -0.4496 -0.0456 -0.0239 0.0231 1.7464 -3.0796
26.7420 19131.6483 10523.6856 -0.4496 -0.0438 -0.0239 0.0248 1.7450 -3.0766
26.7430 19132.0772 10523.5109 -0.4497 -0.0421 -0.0238 0.0265 1.7435 -3.0733
26.7440 19132.5061 10523.3362 -0.4497 -0.0403 -0.0238 0.0283 1.7419 -3.0698
26.7450 19132.9351 10523.1614 -0.4497 -0.0386 -0.0238 0.0300 1.7401 -3.0660
26.7460 19133.3640 10522.9866 -0.4498 -0.0368 -0.0237 0.0317 1.7383 -3.0621
26.7470 19133.7929 10522.8117 -0.4498 -0.0351 -0.0237 0.0335 1.7362 -3.0579
26.7480 19134.2218 10522.6368 -0.4499 -0.0334 -0.0237 0.0352 1.7341 -3.0535
26.7490 19134.6506 10522.4619 -0.4499 -0.0316 -0.0236 0.0369 1.7319 -3.0489
26.7500 19135.0795 10522.2870 -0.4499 -0.0299 -0.0236 0.0386 1.7295 -3.0441
26.7510 19135.5084 10522.1120 -0.4499 -0.0282 -0.0236 0.0404 1.7270 -3.0390
26.7520 19135.9372 10521.9370 -0.4500 -0.0265 -0.0235 0.0421 1.7243 -3.0337
26.7530 19136.3660 10521.7620 -0.4500 -0.0247 -0.0235 0.0438 1.7215 -3.0282
26.7540 19136.7949 10521.5869 -0.4500 -0.0230 -0.0234 0.0455 1.7186 -3.0225
26.7550 19137.2237 10521.4118 -0.4500 -0.0213 -0.0234 0.0472 1.7156 -3.0165
26.7560 19137.6525 10521.2367 -0.4501 -0.0196 -0.0233 0.0489 1.7125 -3.0104
26.7570 19138.0813 10521.0616 -0.4501 -0.0179 -0.0233 0.0506 1.7092 -3.0040
26.7580 19138.5100 10520.8864 -0.4501 -0.0162 -0.0232 0.0523 1.7058 -2.9974
26.7590 19138.9388 10520.7112 -0.4501 -0.0145 -0.0232 0.0540 1.7023 -2.9905
26.7600 19139.3676 10520.5360 -0.4501 -0.0128 -0.0231 0.0557 1.6986 -2.9835
26.7610 19139.7963 10520.3607 -0.4501 -0.0111 -0.0231 0.0574 1.6949 -2.9762
26.7620 19140.2250 10520.1854 -0.4501 -0.0094 -0.0230 0.0590 1.6910 -2.9688
26.7630 19140.6538 10520.0101 -0.4502 -0.0077 -0.0230 0.0607 1.6869 -2.9611
26.7640 19141.0825 10519.8347 -0.4502 -0.0060 -0.0229 0.0624 1.6828 -2.9532
26.7650 19141.5112 10519.6593 -0.4502 -0.0043 -0.0228 0.0640 1.6785 -2.9450
26.7660 19141.9399 10519.4839 -0.4502 -0.0026 -0.0228 0.0657 1.6741 -2.9367
26.7670 19142.3685 10519.3085 -0.4502 -0.0010 -0.0227 0.0674 1.6696 -2.9281
26.7680 19142.7972 10519.1330 -0.4502 0.0007 -0.0226 0.0690 1.6650 -2.9194
26.7690 19143.2259 10518.9575 -0.4502 0.0024 -0.0226 0.0706 1.6602 -2.9104
26.7700 19143.6545 10518.7819 -0.4502 0.0040 -0.0225 0.0723 1.6553 -2.9012
26.7710 19144.0831 10518.6064 -0.4502 0.0057 -0.0224 0.0739 1.6503 -2.8918
26.7720 19144.5118 10518.4308 -0.4502 0.0073 -0.0223 0.0755 1.6452 -2.8822
26.7730 19144.9404 10518.2552 -0.4502 0.0090 -0.0223 0.0772 1.6400 -2.8724
26.7740 19145.3690 10518.0795 -0.4501 0.0106 -0.0222 0.0788 1.6346 -2.8624
26.7750 19145.7976 10517.9038 -0.4501 0.0122 -0.0221 0.0804 1.6291 -2.8521
26.7760 19146.2261 10517.7281 -0.4501 0.0139 -0.0220 0.0820 1.6235 -2.8417
26.7770 19146.6547 10517.5524 -0.4501 0.0155 -0.0219 0.0836 1.6178 -2.8310
26.7780 19147.0833 10517.3766 -0.4501 0.0171 -0.0219 0.0852 1.6119 -2.8202
26.7790 19147.5118 10517.2008 -0.4501 0.0187 -0.0218 0.0868 1.6060 -2.8091
26.7800 19147.9403 10517.0250 -0.4500 0.0203 -0.0217 0.0884 1.5999 -2.7978
26.7810 19148.3689 10516.8491 -0.4500 0.0219 -0.0216 0.0899 1.5937 -2.7864
26.7820 19148.7974 10516.6732 -0.4500 0.0235 -0.0215 0.0915 1.5874 -2.7747
26.7830 19149.2259 10516.4973 -0.4500 0.0251 -0.0214 0.0931 1.5809 -2.7628
26.7840 19149.6544 10516.3213 -0.4500 0.0267 -0.0213 0.0946 1.5744 -2.7507
26.7850 19150.0828 10516.1454 -0.4499 0.0282 -0.0212 0.0962 1.5677 -2.7384
26.7860 19150.5113 10515.9693 -0.4499 0.0298 -0.0211 0.0977 1.5609 -2.7260
26.7870 19150.9398 10515.7933 -0.4499 0.0313 -0.0210 0.0993 1.5541 -2.7133
26.7880 19151.3682 10515.6172 -0.4498 0.0329 -0.0209 0.1008 1.5470 -2.7004
26.7890 19151.7966 10515.4411 -0.4498 0.0344 -0.0208 0.1023 1.5399 -2.6873
26.7900 19152.2251 10515.2650 -0.4498 0.0360 -0.0207 0.1038 1.5327 -2.6741
26.7910 19152.6535 10515.0889 -0.4497 0.0375 -0.0206 0.1053 1.5253 -2.6606
26.7920 19153.0819 10514.9127 -0.4497 0.0390 -0.0205 0.1068 1.5179 -2.6469
26.7930 19153.5103 10514.7364 -0.4497 0.0405 -0.0204 0.1083 1.5103 -2.6331
26.7940 19153.9386 10514.5602 -0.4496 0.0421 -0.0203 0.1098 1.5026 -2.6191
26.7950 19154.3670 10514.3839 -0.4496 0.0435 -0.0202 0.1112 1.4948 -2.6048
26.7960 19154.7954 10514.2076 -0.4495 0.0450 -0.0201 0.1127 1.4869 -2.5904
26.7970 19155.2237 10514.0313 -0.4495 0.0465 -0.0200 0.1142 1.4789 -2.5758
26.7980 19155.6521 10513.8549 -0.4494 0.0480 -0.0198 0.1156 1.4708 -2.5610
26.7990 19156.0804 10513.6785 -0.4494 0.0495 -0.0197 0.1171 1.4626 -2.5460
26.8000 19156.5087 10513.5021 -0.4493 0.0509 -0.0196 0.1185 1.4542 -2.5308
26.8010 19156.9370 10513.3257 -0.4493 0.0524 -0.0195 0.1199 1.4458 -2.5155
26.8020 19157.3653 10513.1492 -0.4492 0.0538 -0.0194 0.1213 1.4373 -2.5000
26.8030 19157.7936 10512.9727 -0.4492 0.0552 -0.0193 0.1227 1.4286 -2.4842
26.8040 19158.2218 10512.7961 -0.4491 0.0567 -0.0191 0.1241 1.4198 -2.4683
26.8050 19158.6501 10512.6195 -0.4491 0.0581 -0.0190 0.1255 1.4110 -2.4523
26.8060 19159.0783 10512.4429 -0.4490 0.0595 -0.0189 0.1269 1.4020 -2.4360
26.8070 19159.5066 10512.2663 -0.4489 0.0609 -0.0188 0.1282 1.3929 -2.4196
26.8080 19159.9348 10512.0897 -0.4489 0.0623 -0.0186 0.1296 1.3838 -2.4030
26.8090 19160.3630 10511.9130 -0.4488 0.0637 -0.0185 0.1309 1.3745 -2.3862
26.8100 19160.7912 10511.7363 -0.4488 0.0650 -0.0184 0.1323 1.3651 -2.3692
26.8110 19161.2194 10511.5595 -0.4487 0.0664 -0.0182 0.1336 1.3556 -2.3521
26.8120 19161.6476 10511.3827 -0.4486 0.0677 -0.0181 0.1349 1.3461 -2.3348
26.8130 19162.0758 10511.2059 -0.4485 0.0691 -0.0180 0.1362 1.3364 -2.3173
26.8140 19162.5039 10511.0291 -0.4485 0.0704 -0.0178 0.1375 1.3266 -2.2997
26.8150 19162.9321 10510.8522 -0.4484 0.0717 -0.0177 0.1388 1.3168 -2.2819
26.8160 19163.3602 10510.6753 -0.4483 0.0730 -0.0175 0.1401 1.3068 -2.2639
26.8170 19163.7884 10510.4984 -0.4483 0.0743 -0.0174 0.1414 1.2967 -2.2458
26.8180 19164.2165 10510.3215 -0.4482 0.0756 -0.0173 0.1426 1.2866 -2.2275
26.8190 19164.6446 10510.1445 -0.4481 0.0769 -0.0171 0.1439 1.2763 -2.2090
26.8200 19165.0727 10509.9675 -0.4480 0.0782 -0.0170 0.1451 1.2660 -2.1904
26.8210 19165.5008 10509.7904 -0.4480 0.0795 -0.0168 0.1463 1.2555 -2.1716
26.8220 19165.9288 10509.6134 -0.4479 0.0807 -0.0167 0.1476 1.2450 -2.1526
26.8230 19166.3569 10509.4363 -0.4478 0.0819 -0.0165 0.1488 1.2344 -2.1335
26.8240 19166.7850 10509.2591 -0.4477 0.0832 -0.0164 0.1500 1.2237 -2.1143
26.8250 19167.2130 10509.0820 -0.4476 0.0844 -0.0162 0.1511 1.2129 -2.0949
26.8260 19167.6410 10508.9048 -0.4475 0.0856 -0.0161 0.1523 1.2020 -2.0753
26.8270 19168.0690 10508.7276 -0.4475 0.0868 -0.0159 0.1535 1.1910 -2.0556
26.8280 19168.4971 10508.5503 -0.4474 0.0880 -0.0158 0.1546 1.1799 -2.0357
26.8290 19168.9251 10508.3731 -0.4473 0.0892 -0.0156 0.1558 1.1688 -2.0157
26.8300 19169.3530 10508.1958 -0.4472 0.0903 -0.0155 0.1569 1.1575 -1.9956
26.8310 19169.7810 10508.0184 -0.4471 0.0915 -0.0153 0.1580 1.1462 -1.9753
26.8320 19170.2090 10507.8411 -0.4470 0.0926 -0.0151 0.1591 1.1348 -1.9548
26.8330 19170.6369 10507.6637 -0.4469 0.0937 -0.0150 0.1602 1.1233 -1.9343
26.8340 19171.0649 10507.4863 -0.4468 0.0949 -0.0148 0.1613 1.1117 -1.9135
26.8350 19171.4928 10507.3088 -0.4467 0.0960 -0.0147 0.1623 1.1000 -1.8927
26.8360 19171.9207 10507.1313 -0.4466 0.0971 -0.0145 0.1634 1.0883 -1.8717
26.8370 19172.3487 10506.9538 -0.4465 0.0981 -0.0143 0.1644 1.0765 -1.8505
26.8380 19172.7766 10506.7763 -0.4464 0.0992 -0.0142 0.1655 1.0646 -1.8293
26.8390 19173.2045 10506.5987 -0.4463 0.1003 -0.0140 0.1665 1.0526 -1.8079
26.8400 19173.6323 10506.4212 -0.4462 0.1013 -0.0138 0.1675 1.0406 -1.7863
26.8410 19174.0602 10506.2435 -0.4461 0.1023 -0.0137 0.1685 1.0284 -1.7647
26.8420 19174.4881 10506.0659 -0.4460 0.1034 -0.0135 0.1695 1.0162 -1.7429
26.8430 19174.9159 10505.8882 -0.4459 0.1044 -0.0133 0.1704 1.0039 -1.7209
26.8440 19175.3438 10505.7105 -0.4458 0.1054 -0.0132 0.1714 0.9916 -1.6989
26.8450 19175.7716 10505.5328 -0.4457 0.1064 -0.0130 0.1723 0.9791 -1.6767
26.8460 19176.1994 10505.3550 -0.4456 0.1073 -0.0128 0.1733 0.9666 -1.6544
26.8470 19176.6272 10505.1772 -0.4455 0.1083 -0.0126 0.1742 0.9541 -1.6320
26.8480 19177.0550 10504.9994 -0.4454 0.1092 -0.0125 0.1751 0.9414 -1.6095
26.8490 19177.4828 10504.8215 -0.4453 0.1102 -0.0123 0.1760 0.9287 -1.5869
26.8500 19177.9106 10504.6437 -0.4452 0.1111 -0.0121 0.1769 0.9159 -1.5641
26.8510 19178.3383 10504.4657 -0.4451 0.1120 -0.0119 0.1777 0.9031 -1.5412
26.8520 19178.7661 10504.2878 -0.4449 0.1129 -0.0118 0.1786 0.8902 -1.5182
26.8530 19179.1938 10504.1098 -0.4448 0.1138 -0.0116 0.1794 0.8772 -1.4952
26.8540 19179.6216 10503.9319 -0.4447 0.1147 -0.0114 0.1803 0.8642 -1.4719
26.8550 19180.0493 10503.7538 -0.4446 0.1155 -0.0112 0.1811 0.8511 -1.4486
